id,name,retailer,price,category,ingredients,image,link,similar,gluten,lactose,nut
4153,Iceland Luxury 4 Breaded Chunky Cod Fillets 500g,iceland,5.00,frozen,"Cod (Fish) (65%), Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Rice Flour, Salt, Maize Starch, Yeast Extract, Garlic Powder, Dried Onion, Black Pepper, Yeast, Raising Agent: Ammonium Carbonates.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_luxury_4_breaded_chunky_cod_fillets_500g_56723.jpg,https://www.iceland.co.uk/p/iceland-luxury-4-breaded-chunky-cod-fillets-500g/56723.html,,False,True,True
4154,Lotus Biscoff Ice Cream Cake 650ml,iceland,3.75,frozen,"Rehydrated Skimmed Milk, Cream 20%, Original Caramelised Biscuits (Wheat Flour, Sugar, Vegetable Oils (Palm*, Rapeseed), Candy Sugar Syrup, Raising Agent (Sodium Hydrogen Carbonate), Soya Flour, Salt, Cinnamon), Vegetable Oils (Coconut, Palm*), Sugar, Glucose Fructose Syrup, Whey Protein Concentrate (Milk), Fat Reduced Cocoa Powder, Emulsifiers (Mono - and Diglycerides of Fatty Acids, Lecithins (Soya)), Stabilisers (Locust Bean Gum, Guar Gum, Carrageenan), Acid (Citric Acid), *Palm Oil from sustainable and certified plantations
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts",lotus_biscoff_ice_cream_cake_650ml_85784_T596.jpg,https://www.iceland.co.uk/p/lotus-biscoff-ice-cream-cake-650ml/85784.html,,False,False,False
4155,Slimming World Sweet and Sour Sauce 350g,iceland,2.00,frozen,"Water, water chestnuts (10%), dark soy sauce (soy sauce (water, soya beans, roasted wheat, salt), sugar, water, salt), flavoured syrup (water, acid (phosphoric acid), flavourings (including caffeine), acidity regulator (sodium citrates), sweeteners (acesulfame k, sucralose), preservative (sodium benzoate), red pepper (7%), yellow pepper (7%), rice vinegar, tomato paste, garlic purée, ginger purée, maize starch, vegetable bouillon (yeast extract, salt, vegetable stock (onion powder, herbs,carrot extract, tomato powder), flavouring), stabiliser (xanthan gum), colour (paprika extract), yeast extract (contains barley), tomato powder, flavouring, garlic powder.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.",slimming_world_sweet_and_sour_sauce_350g_78933.jpg,https://www.iceland.co.uk/p/slimming-world-sweet-and-sour-sauce-350g/78933.html,,False,True,False
4156,Slimming World Chip Shop Curry Sauce 350g,iceland,2.00,frozen,"Water, onion (17%), caramelised onion (13%), fat-free yogurt (milk) (11%), cannellini beans, dark soy sauce (soy sauce (water, soya beans, roasted wheat, salt), sugar, water, salt), carrot, garlic purée, maize starch, spices (contain mustard), ginger purée, vegetable bouillon (yeast extract (contains barley), carrot concentrate, mushroom concentrate, onion powder, onion concentrate, salt, parsnip powder, water), yeast extract (contains barley), porcini mushroom powder, salt, tomato paste, garlic powder, onion extract, lemon juice powder, ginger extract, herbs, coriander extract, colour (curcumin).
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.",slimming_world_chip_shop_curry_sauce_350g_86891.jpg,https://www.iceland.co.uk/p/slimming-world-chip-shop-curry-sauce-350g/86891.html,,False,False,True
4157,Del Monte Pineapple Chunks 450g,iceland,2.50,frozen,Pineapple.,del_monte_pineapple_chunks_450g_85698,https://www.iceland.co.uk/p/del-monte-pineapple-chunks-450g/85698.html,,True,True,True
4158,Harry Ramsden’s Salt and Vinegar Jumbo Cod Fillets 400g,iceland,6.00,frozen,"Cod (Gadus morhua) (Fish) (60%), Water, Wheat Flour, Cornflour, Fully Refined Soya Bean Oil, Distilled Tapioca Vinegar, Potato Starch, Corn Starch, Wheat Starch, Salt, Acidity Regulators: Sodium Acetates, Citric Acid; Rice Flour, Wheat Gluten, Dried Skimmed Milk, Raising Agents: Diphosphates, Sodium Hydrogen Carbonate; Xylose, Yeast Extract, Dextrose.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",harry_ramsdens__salt_and_vinegar_jumbo_cod_fillets__400g_84212.jpg,https://www.iceland.co.uk/p/harry-ramsdens--salt-and-vinegar-jumbo-cod-fillets--400g/84212.html,,False,False,True
4159,Twix Chocolate Caramel Ice Cream Bar 6 x 43ml,iceland,3.50,frozen,"Sugar, Skimmed Milk, Glucose Syrup, Cream (from Milk), Water, Sweetened Condensed Skimmed Milk, Cocoa Butter, Coconut Fat, Palm Fat, Cocoa Mass, Wheat Flour, Skimmed Milk Powder, Lactose, Milk Fat, Whey Powder (from Milk), Fat Reduced Cocoa, Butter (from Milk), Emulsifiers (Soya Lecithin, E471, E492), Full Cream Milk Powder, Natural Flavourings, Salt, Stabilisers*, Natural Colour (Plain Caramel), Cocoa Powder, Raising Agent (E503), Natural Vanilla Extract, *E407, E410, E412
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

almonds,
hazelnuts,
peanuts",twix_chocolate_caramel_ice_cream_bar_6_x_43ml_85858_T596.jpg,https://www.iceland.co.uk/p/twix-chocolate-caramel-ice-cream-bar-6-x-43ml/85858.html,,False,False,False
4160,Iceland 2 Tempura Basa Fillets Lemon and Herb 310g,iceland,3.50,frozen,"Basa (Fish) (75%), Rapeseed Oil, Wheat Semolina, Gram Flour, Potato Starch, Water, Wheat Gluten, Wheat Flour, Salt, Maltodextrin, Egg White Powder, Cocoa Butter, Lemon Powder, Flavouring, Dried Parsley, Dried Basil, Dried Marjoram, Dried Oregano, Dried Thyme.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_2_tempura_basa_fillets_lemon_and_herb_310g_77412.jpg,https://www.iceland.co.uk/p/iceland-2-tempura-basa-fillets-lemon-and-herb-310g/77412.html,,False,True,True
4161,Magnum Classic Ice Cream 6 x 100 ml,iceland,5.75,frozen,"Reconstituted skimmed MILK, sugar, water, cocoa butter¹, cocoa mass¹, coconut fat, glucose-fructose syrup, glucose syrup, whole MILK powder, whey solids (MILK), butter oil (MILK), emulsifiers (E471, SOY lecithin, E476), exhausted vanilla bean pieces, stabilisers (guar gum, locust bean gum, carrageenan), natural vanilla flavouring¹ (with MILK), flavouring, colour (carotenes). May contain almond. Gluten free. ¹Rainforest Alliance Certified™
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

almonds,
nuts",magnum_classic_ice_cream_6_x_100_ml_85671_T1.jpg,https://www.iceland.co.uk/p/magnum-classic-ice-cream-6-x-100-ml/85671.html,,True,False,False
4162,Goodfella's Stonebaked Thin Crust Ham & Pineapple Pizza 365g,iceland,3.40,frozen,"Wheat Flour, Water, Mozzarella Cheese (Milk) (14%), Tomato Purée, Smoke Flavoured Reformed Ham (9%) (Pork, Salt, Dextrose, Stabilisers: Diphosphates, Triphosphates; Antioxidant: Sodium Ascorbate; Preservative: Sodium Nitrite; Natural Flavouring, Smoke Flavouring), Pineapple (8%), Rapeseed Oil, Yeast, Pineapple Juice Concentrate, Salt, Sugar, Cornflour, Garlic Purée, Basil, Oregano, Black Pepper
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",goodfellas_stonebaked_thin_crust_ham_pineapple_pizza_365g_84389_T596.jpg,https://www.iceland.co.uk/p/goodfellas-stonebaked-thin-crust-ham-and-pineapple-pizza-365g/84389.html,,False,False,True
4163,Iceland 2 Southern Fried Fish Burgers 220g,iceland,2.00,frozen,"Basa (65%) (Basa (Pangasius hypophthalmus) (Fish) (98%), Acidity Regulators: Citric Acid, Sodium Citrates; Salt), Wheat Flour, Water, Fully Refined Soya Bean Oil, Tapioca Starch, Salt, Dextrose, Black Pepper, Raising Agents: Diphosphates, Sodium Carbonates; Wheat Starch, Onion Powder, Ground Fennel, Yeast Extract, Garlic Powder, Acidity Regulator: Citric Acid; Sugar, Nutmeg Powder, White Pepper, Paprika, Flavouring, Yeast, Paprika Extract, Maltodextrin, Nutmeg Extract.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_2_southern_fried_fish_burgers_220g_78370.jpg,https://www.iceland.co.uk/p/iceland-2-southern-fried-fish-burgers-220g/78370.html,,False,True,True
4164,Iceland Salt and Chilli Crispy Shredded Chicken 450g,iceland,4.00,frozen,"Chicken Breast (60%), Wheat Flour, Potato Starch, Water, Corn Starch, Tapioca Starch, Salt, Yeast Extract, Fully Refined Soya Bean Oil, Chilli Flakes, Sugar, Dextrose, Raising Agents: Diphosphates, Sodium Bicarbonate; Garlic Powder, Onion Powder, Emulsifier: Triphosphates; Black Pepper, Colour: Paprika Extract; Ground White Pepper, Xylose, Acidity Regulator: Sodium Bicarbonate; Celery Seeds, Chilli Extract.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN EGG AND SOYA.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_salt_and_chilli_crispy_shredded_chicken_450g_83376.jpg,https://www.iceland.co.uk/p/iceland-salt-and-chilli-crispy-shredded-chicken-450g/83376.html,,False,True,True
4165,Harry Ramsden’s Steak Pie 400g,iceland,4.50,frozen,"Puff Pastry (39%) (Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Margarine (Palm Oil, Water, Rapeseed Oil, Salt), Water, Preservative: Potassium Sorbate), Slow Cooked Diced Beef (30%), Water, Onion, Modified Maize Starch, Tomato Paste, Beef Stock (Concentrated Juices Of Beef (Beef, Water, Beef Fat), Cornflour, Sugar, Salt, Tomato Purée, Concentrated Onion), Rapeseed Oil, Butter (Milk), Vegetable Bouillon (Salt, Maltodextrin, Potato Starch, Yeast Extract, Sugar, Onion Powder, Parsnip Powder, Sunflower Oil, Lovage Extract, Ground Lovage, Turmeric Powder, Ground White Pepper, Garlic Powder, Mace Powder, Ground Nutmeg, Dried Parsley), Porcini Mushrooms, Garlic Purée, Beef Gelatine, Salt, Cracked Black Pepper, Rosemary, Barley Malt Extract, Ground Bay Leaf.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",harry_ramsdens_steak_pie_400g_85955.jpg,https://www.iceland.co.uk/p/harry-ramsdens-steak-pie-400g/85955.html,,False,False,True
4166,Stateside Diner 20 American Patties 994g,iceland,4.50,frozen,"Beef (26%), Pork (22%), Beef Fat, Water, Onion (10%), Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], Pork Rind (5%), Salt, Soya Protein Isolate, Beef Connective Tissue, Dextrose, Sugar, Maltodextrin (from Wheat), Flavour Enhancer: Monosodium Glutamate, Black Pepper, White Pepper, Flavouring, Black Pepper Extract, Celery Extract, Onion Oil
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",stateside_diner_20_american_patties_994g_49263_T1.jpg,https://www.iceland.co.uk/p/stateside-diner-20-american-patties-994g/49263.html,,False,True,True
4167,Cadbury Dairy Milk Ice Creams 4 x 100ml (400ml),iceland,3.50,frozen,"Concentrated Skimmed Milk, Cadbury Milk Chocolate** (36%) (Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Fat (Palm), Emulsifiers (E442, E476), Flavourings), Coconut Oil, Glucose Syrup, Sugar, Dried Whey (from Milk), Emulsifier (E471), Stabilisers (E412, E410), Flavouring, Colour (Carotenes)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts,
peanuts",cadbury_dairy_milk_ice_creams_4_x_100ml_400ml_72658_T596.jpg,https://www.iceland.co.uk/p/cadbury-dairy-milk-ice-creams-4-x-100ml-%28400ml%29/72658.html,,True,False,False
4168,Holland's 4 Steak & Kidney Pies,iceland,4.00,frozen,"Water, Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Beef (19%), Beef Kidney (6%), Palm Oil, Rapeseed Oil, Modified Tapioca Starch, Salt, Onions, Colour (Plain Caramel), Beef Gelatine, Milk Proteins, Palm Stearine, White Pepper, Firming Agent (Calcium Sulphate), Maltodextrin, Emulsifier (Mono- and Di-Glycerides of Fatty Acids), Dextrose, Sugar, Maize Starch, Colour (Carotenes), Flour Treatment Agent (L-Cysteine Hydrochloride), Acidity Regulator (Citric Acid)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",hollands_4_steak_kidney_pies_50382_T1.jpg,https://www.iceland.co.uk/p/hollands-4-steak-and-kidney-pies/50382.html,,False,False,True
4169,Iceland King Prawns 350g,iceland,5.50,frozen,"King Prawn (Crustaceans), Water (as a protective ice glaze), Salt.
ALLERGY ADVICE: FOR ALLERGEN, SEE UNDERLINED INGREDIENT IN BOLD.
WARNING! THIS PRODUCT MAY CONTAIN SMALL PIECES OF SHELL.",iceland_king_prawns_350g_83590.jpg,https://www.iceland.co.uk/p/iceland-king-prawns-350g/83590.html,,True,True,True
4170,Iceland Thin and Crispy French Fries 1.9kg,iceland,2.00,frozen,"Potato (92%), Sunflower Oil (4.5%), Rice Flour, Potato Starch, Dextrin, Salt, Dextrose, Turmeric.
SUITABLE FOR VEGETARIANS.",iceland_thin_and_crispy_french_fries_19kg_77526.jpg,https://www.iceland.co.uk/p/iceland-thin-and-crispy-french-fries-1.9kg/77526.html,,True,True,True
4171,Shire Short Crust Pastry Blocks 2 x 500g (1kg),iceland,2.60,frozen,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Vegetable Oils (Rapeseed & Palm (in varying proportions)), Water
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

milk",shire_short_crust_pastry_blocks_2_x_500g_1kg_68932_T1.jpg,https://www.iceland.co.uk/p/shire-short-crust-pastry-blocks-2-x-500g-%281kg%29/68932.html,,False,False,True
4172,McCain Flavour Maker Garlic and Herb Chimichurri 759g,iceland,3.25,frozen,"Potatoes (90%), Batter (Modified Potato Starch, Rice Flour, Dextrin, Pea Fibre, Stabiliser (Xanthan Gum), Pea Protein), Sunflower Oil (3.6%), Seasoning (Salt, Dehydrated Garlic (0.2%), Herbs (0.17%) (Coriander Leaf, Parsley, Oregano), Sugar, Dehydrated Onion, Red Bell Pepper, Spice (Jalapeno Chilli, Smoked Paprika), Antioxidant (Citric Acid), Herb Extract (Parsley), Spice Extract (Coriander), Garlic Extract), Salt",mccain_flavour_maker_garlic_and_herb_chimichurri_759g_86172_T596.jpg,https://www.iceland.co.uk/p/mccain-flavour-maker-garlic-and-herb-chimichurri-759g/86172.html,,True,True,True
4173,Birds Eye Supersweet Sweetcorn 640g,iceland,3.00,frozen,,birds_eye_supersweet_sweetcorn_640g_85578_T596.jpg,https://www.iceland.co.uk/p/birds-eye-supersweet-sweetcorn-640g/85578.html,,,,
4174,Iceland Carrot and Swede Mash 450g,iceland,1.50,frozen,"Carrot (46%), Swede (46%), Water, Butter (Milk) (2%), Salt, Ground White Pepper.
ALLERGY ADVICE: FOR ALLERGEN, SEE UNDERLINED INGREDIENT IN BOLD. DO NOT EAT RAW.",iceland_carrot_and_swede_mash_450g_83671.jpg,https://www.iceland.co.uk/p/iceland-carrot-and-swede-mash-450g/83671.html,,True,False,True
4175,Iceland 2 Dusted Lemon and Parsley Yellowfin Sole Fillets 250g,iceland,3.50,frozen,"Yellowfin Sole (Fish) (80%), Rapeseed Oil, Wheat Flour, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Modified Maize Starch, Water, Salt, Dextrose, Flavouring, Concentrated Lemon Juice (0.5%), Acid: Citric Acid; Yeast, Milk Proteins, Whey Powder (Milk), Sunflower Oil, Raising Agents: Diphosphates, Sodium Carbonates; Dried Parsley, Stabiliser: Xanthan Gum.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD.
WARNING! ALTHOUGH EVERY EFFORT HAS BEEN MADE TO REMOVE ALL BONES, SOME MAY REMAIN.",iceland_2_dusted_lemon_and_parsley_yellowfin_sole_fillets_250g_41978.jpg,https://www.iceland.co.uk/p/iceland-2-dusted-lemon-and-parsley-yellowfin-sole-fillets-250g/41978.html,,False,False,True
4176,Cadbury Crunchie Blast Ice Cream 4 x 100ml,iceland,3.50,frozen,"Partially Reconstituted Skimmed Milk Concentrate, Milk Chocolate (34%) (Milk, Sugar, Cocoa Butter, Cocoa Mass, Vegetable Oil (Palm), Emulsifiers (E442, E476), Flavourings), Sugar, Coconut Oil, Popping Candy (2%) (Sugar, Glucose Syrup, Lactose (from Milk), Vegetable Oil (Palm)), Dried Whey (Milk), Emulsifiers (E471, E477), Flavourings, Caramelised Sugar Syrup, Stabilisers (E412, E410), Colours (Beetroot Red, Carotenes)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts,
peanuts",cadbury_crunchie_blast_ice_cream_4_x_100ml_72659_T1.jpg,https://www.iceland.co.uk/p/cadbury-crunchie-blast-ice-cream-4-x-100ml/72659.html,,True,False,False
4177,Wall's Quick Cook 10 Pork Sausages 350g,iceland,2.50,frozen,"Pork (60%), Water, Rusk (Wheat), Potato Starch, Ingredients less than 2%: Wheat Fibre, Dextrose, Soya Protein Concentrate, Salt, Flavouring, Stabilisers (E450(i), E450(iii)), Onion Powder, Raising Agent (E503(ii)), Caramelised Sugar Powder, Preservative: Sodium Metabisulphite, Yeast Extract, Colour (E120), Antioxidants (E300), Herb Extract, Rapeseed Oil, Casings made with Beef Collagen
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts",Walls_10pk_Quick_Cook_Sausage_60721.jpg,https://www.iceland.co.uk/p/walls-quick-cook-10-pork-sausages-350g/60721.html,,False,True,False
4178,Young's Gastro Fish Bakes Mediterranean Tomato 340g,iceland,3.75,frozen,"Basa (49%) (Fish), Tomatoes (20%), Water, Concentrated Tomato Puree, Breadcrumb [Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Maize Flour, Yeast, Wheat Gluten, Salt], Rapeseed Oil, Onion, Cornflour, Red Pepper, Sundried Tomato Paste [Rehydrated Sundried Tomatoes (Sundried Tomatoes, Water, Salt), Rapeseed Oil, White Wine Vinegar, Sugar, Salt], Garlic Puree, Parsley, Single Cream (Milk), Basil, Sugar, Salt, Cayenne Pepper, White Pepper
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",youngs_gastro_fish_bakes_mediterranean_tomato_340g_81600_T1.jpg,https://www.iceland.co.uk/p/youngs-gastro-fish-bakes-mediterranean-tomato-340g/81600.html,,False,False,True
4179,Holland's 4 Minced Beef & Onion Pies,iceland,4.00,frozen,"Water, Fortified Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Beef (14%), Onions (8%), Palm Oil, Rapeseed Oil, Modified Maize Starch, Salt, Flavouring, Spirit Vinegar, Spint Vinegar Powder, Colour (Plain Caramel), Onion Powder, Barley Malt Extract, Milk Proteins, White Pepper, Yeast Extract Powder, Palm Stearine, Maltodextin, Firming Agent (Calcium Sulphate), Dextose, Emulsifier (Mono-and Di-Glycerides ot Faty Acids), Sugar, Maize Starch, Colour (Carotenes), Flour Treatment Agent (L-Cysteine Hydrochloride), Acidity Regulator (Citric Acid)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",hollands_4_minced_beef_onion_pies_50385_T1.jpg,https://www.iceland.co.uk/p/hollands-4-minced-beef-and-onion-pies/50385.html,,False,False,True
4180,Iceland Casserole Vegetables 800g,iceland,1.00,frozen,"Carrot, Swede, Turnip, Leek, Onion.
DO NOT EAT RAW.",iceland_casserole_vegetables_1kg_83688.jpg,https://www.iceland.co.uk/p/iceland-casserole-vegetables-800g/83688.html,,True,True,True
4181,Carte D'or Ice Cream Dessert Madagascan Vanilla 900 ml,iceland,4.00,frozen,"Reconstituted skimmed MILK, sugar, glucose syrup, coconut fat, water, fructose, glucose-fructose syrup, exhausted vanilla bean pieces¹, stabilisers (guar gum, locust bean gum, tara gum), emulsifiers (mono- and diglycerides of fatty acids), natural vanilla flavouring¹, colour (carotenes). ¹Rainforest Alliance Certified. Find out more at ra.org
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",carte_dor_ice_cream_dessert_madagascan_vanilla_900_ml__28221_T1.jpg,https://www.iceland.co.uk/p/carte-dor--ice-cream-dessert-madagascan-vanilla-900-ml-/28221.html,,True,False,True
4182,Magnum White Ice Cream 6 x 100 ml,iceland,5.75,frozen,"Reconstituted skimmed MILK, sugar, cocoa butter¹, glucose syrup, coconut fat, skimmed MILK powder, butter oil (MILK), fructose, whole MILK powder, skimmed MILK powder or concentrate, emulsifiers (E471, sunflower lecithins), stabilisers (tara gum, locust bean gum, guar gum, carrageenan), exhausted vanilla bean pieces, whey solids (MILK), natural vanilla flavouring¹ (with MILK), flavouring, colour (carotenes). May contain almond and soy. Gluten Free.¹Rainforest Alliance Certified™
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

almonds,
nuts,
soya",magnum_white_ice_cream_6_x_100_ml_85672_T1.jpg,https://www.iceland.co.uk/p/magnum-white-ice-cream-6-x-100-ml/85672.html,,True,False,False
4183,Hall's Steak Express Sub Steaks 300g,iceland,1.75,frozen,"Beef (26%), Pork (20%), Water, Rusk [Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin], Salt], Beef Fat, Soya Protein Concentrate, Beef Connective Tissue, Flavour Enhancer (Monosodium Glutamate), Emulsifiers (Diphosphates, Triphosphates), Onion Powder, Salt, Wheat Gluten, Spice (Black Pepper), Flavouring, Wheat Flour (Calcium Carbonate, Iron, Niacin, Thiamin), Dextrose, Yeast Extract, Preservative (Sodium Sulphite), Colours (Ammonia Caramel, Carmine), Herb (Bay), Spice Extracts (Pepper, Nutmeg, Mace, Pimento, Ginger, Capsicum, Coriander, Sage)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

barley,
milk",halls_steak_express_sub_steaks_300g_81038_T1.jpg,https://www.iceland.co.uk/p/halls-steak-express-sub-steaks-300g/81038.html,,False,False,True
